,Date,Ticker,Transaction,Transaction Price,Number of shares,Transaction Cost,Close,Net Shares,Cummulative Shares,Avg Price per Share,Cummulative Contributions,Daily Balance,Unrealized Gains(Losses)
2719,2018-02-06,GOOG,,,0.0,,1080.6,-0.0,10.0,915.39,9153.9,10806.0,1652.1000000000004
2720,2018-02-06,AAPL,,,0.0,,163.03,-0.0,200.0,69.185,13837.0,32606.0,18769.0
2721,2018-02-07,TSLA,,,0.0,,345.0,-0.0,55.0,199.77272727272728,10987.5,18975.0,7987.5
2722,2018-02-07,GOOG,,,0.0,,1048.58,-0.0,10.0,915.39,9153.9,10485.8,1331.8999999999996
2723,2018-02-07,AAPL,,,0.0,,159.54,-0.0,200.0,69.185,13837.0,31908.0,18071.0
2724,2018-02-08,AAPL,,,0.0,,155.15,-0.0,200.0,69.185,13837.0,31030.0,17193.0
2725,2018-02-08,TSLA,,,0.0,,315.23,-0.0,55.0,199.77272727272728,10987.5,17337.65,6350.1500000000015
2726,2018-02-08,GOOG,,,0.0,,1001.52,-0.0,10.0,915.39,9153.9,10015.2,861.3000000000011
2727,2018-02-09,AAPL,,,0.0,,156.41,-0.0,200.0,69.185,13837.0,31282.0,17445.0
2728,2018-02-09,TSLA,,,0.0,,310.42,-0.0,55.0,199.77272727272728,10987.5,17073.100000000002,6085.600000000002
2729,2018-02-09,GOOG,,,0.0,,1037.78,-0.0,10.0,915.39,9153.9,10377.8,1223.8999999999996
2730,2018-02-12,TSLA,,,0.0,,315.73,-0.0,55.0,199.77272727272728,10987.5,17365.15,6377.6500000000015
2731,2018-02-12,GOOG,,,0.0,,1051.94,-0.0,10.0,915.39,9153.9,10519.400000000001,1365.5000000000018
2732,2018-02-12,AAPL,,,0.0,,162.71,-0.0,200.0,69.185,13837.0,32542.0,18705.0
2733,2018-02-13,GOOG,,,0.0,,1052.1,-0.0,10.0,915.39,9153.9,10521.0,1367.1000000000004
2734,2018-02-13,AAPL,,,0.0,,164.34,-0.0,200.0,69.185,13837.0,32868.0,19031.0
2735,2018-02-13,TSLA,,,0.0,,323.66,-0.0,55.0,199.77272727272728,10987.5,17801.300000000003,6813.800000000003
2736,2018-02-14,TSLA,,,0.0,,322.31,-0.0,55.0,199.77272727272728,10987.5,17727.05,6739.549999999999
2737,2018-02-14,GOOG,,,0.0,,1069.7,-0.0,10.0,915.39,9153.9,10697.0,1543.1000000000004
2738,2018-02-14,AAPL,,,0.0,,167.37,-0.0,200.0,69.185,13837.0,33474.0,19637.0
2739,2018-02-15,TSLA,,,0.0,,334.07,-0.0,55.0,199.77272727272728,10987.5,18373.85,7386.3499999999985
2740,2018-02-15,AAPL,,,0.0,,172.99,-0.0,200.0,69.185,13837.0,34598.0,20761.0
2741,2018-02-15,GOOG,,,0.0,,1089.52,-0.0,10.0,915.39,9153.9,10895.2,1741.300000000001
2742,2018-02-16,AAPL,,,0.0,,172.43,-0.0,200.0,69.185,13837.0,34486.0,20649.0
2743,2018-02-16,GOOG,,,0.0,,1094.8,-0.0,10.0,915.39,9153.9,10948.0,1794.1000000000004
2744,2018-02-16,TSLA,,,0.0,,335.49,-0.0,55.0,199.77272727272728,10987.5,18451.95,7464.450000000001
2745,2018-02-20,AAPL,,,0.0,,171.85,-0.0,200.0,69.185,13837.0,34370.0,20533.0
2746,2018-02-20,GOOG,,,0.0,,1102.46,-0.0,10.0,915.39,9153.9,11024.6,1870.7000000000007
2747,2018-02-20,TSLA,,,0.0,,334.77,-0.0,55.0,199.77272727272728,10987.5,18412.35,7424.8499999999985
2748,2018-02-21,AAPL,,,0.0,,171.07,-0.0,200.0,69.185,13837.0,34214.0,20377.0
2749,2018-02-21,TSLA,,,0.0,,333.3,-0.0,55.0,199.77272727272728,10987.5,18331.5,7344.0
2750,2018-02-21,GOOG,,,0.0,,1111.34,-0.0,10.0,915.39,9153.9,11113.4,1959.5
2751,2018-02-22,GOOG,,,0.0,,1106.63,-0.0,10.0,915.39,9153.9,11066.300000000001,1912.4000000000015
2752,2018-02-22,TSLA,,,0.0,,346.17,-0.0,55.0,199.77272727272728,10987.5,19039.350000000002,8051.850000000002
2753,2018-02-22,AAPL,,,0.0,,172.5,-0.0,200.0,69.185,13837.0,34500.0,20663.0
2754,2018-02-23,GOOG,,,0.0,,1126.79,-0.0,10.0,915.39,9153.9,11267.9,2114.0
2755,2018-02-23,AAPL,,,0.0,,175.5,-0.0,200.0,69.185,13837.0,35100.0,21263.0
2756,2018-02-23,TSLA,,,0.0,,352.05,-0.0,55.0,199.77272727272728,10987.5,19362.75,8375.25
2757,2018-02-26,GOOG,,,0.0,,1143.75,-0.0,10.0,915.39,9153.9,11437.5,2283.6000000000004
2758,2018-02-26,AAPL,,,0.0,,178.97,-0.0,200.0,69.185,13837.0,35794.0,21957.0
2759,2018-02-26,TSLA,,,0.0,,357.42,-0.0,55.0,199.77272727272728,10987.5,19658.100000000002,8670.600000000002
2760,2018-02-27,GOOG,,,0.0,,1118.29,-0.0,10.0,915.39,9153.9,11182.9,2029.0
2761,2018-02-27,TSLA,,,0.0,,350.99,-0.0,55.0,199.77272727272728,10987.5,19304.45,8316.95
2762,2018-02-27,AAPL,,,0.0,,178.39,-0.0,200.0,69.185,13837.0,35678.0,21841.0
2763,2018-02-28,GOOG,,,0.0,,1104.73,-0.0,10.0,915.39,9153.9,11047.3,1893.3999999999996
2764,2018-02-28,TSLA,,,0.0,,343.06,-0.0,55.0,199.77272727272728,10987.5,18868.3,7880.799999999999
2765,2018-02-28,AAPL,,,0.0,,178.12,-0.0,200.0,69.185,13837.0,35624.0,21787.0
2766,2018-03-01,TSLA,,,0.0,,330.93,-0.0,55.0,199.77272727272728,10987.5,18201.15,7213.6500000000015
2767,2018-03-01,AAPL,,,0.0,,175.0,-0.0,200.0,69.185,13837.0,35000.0,21163.0
2768,2018-03-01,GOOG,,,0.0,,1069.52,-0.0,10.0,915.39,9153.9,10695.2,1541.300000000001
2769,2018-03-02,GOOG,,,0.0,,1078.92,-0.0,10.0,915.39,9153.9,10789.2,1635.300000000001
2770,2018-03-02,TSLA,,,0.0,,335.12,-0.0,55.0,199.77272727272728,10987.5,18431.6,7444.0999999999985
2771,2018-03-02,AAPL,,,0.0,,176.21,-0.0,200.0,69.185,13837.0,35242.0,21405.0
2772,2018-03-05,GOOG,,,0.0,,1090.93,-0.0,10.0,915.39,9153.9,10909.300000000001,1755.4000000000015
2773,2018-03-05,AAPL,,,0.0,,176.82,-0.0,200.0,69.185,13837.0,35364.0,21527.0
2774,2018-03-05,TSLA,,,0.0,,333.35,-0.0,55.0,199.77272727272728,10987.5,18334.25,7346.75
2775,2018-03-06,GOOG,,,0.0,,1095.06,-0.0,10.0,915.39,9153.9,10950.599999999999,1796.699999999999
2776,2018-03-06,AAPL,,,0.0,,176.67,-0.0,200.0,69.185,13837.0,35334.0,21497.0
2777,2018-03-06,TSLA,,,0.0,,328.2,-0.0,55.0,199.77272727272728,10987.5,18051.0,7063.5
2778,2018-03-07,GOOG,,,0.0,,1109.64,-0.0,10.0,915.39,9153.9,11096.400000000001,1942.5000000000018
2779,2018-03-07,AAPL,,,0.0,,175.03,-0.0,200.0,69.185,13837.0,35006.0,21169.0
2780,2018-03-07,TSLA,,,0.0,,332.3,-0.0,55.0,199.77272727272728,10987.5,18276.5,7289.0
2781,2018-03-08,GOOG,,,0.0,,1126.0,-0.0,10.0,915.39,9153.9,11260.0,2106.1000000000004
2782,2018-03-08,TSLA,,,0.0,,329.1,-0.0,55.0,199.77272727272728,10987.5,18100.5,7113.0
2783,2018-03-08,AAPL,,,0.0,,176.94,-0.0,200.0,69.185,13837.0,35388.0,21551.0
2784,2018-03-09,TSLA,,,0.0,,327.17,-0.0,55.0,199.77272727272728,10987.5,17994.350000000002,7006.850000000002
2785,2018-03-09,AAPL,,,0.0,,179.98,-0.0,200.0,69.185,13837.0,35996.0,22159.0
2786,2018-03-09,GOOG,,,0.0,,1160.04,-0.0,10.0,915.39,9153.9,11600.4,2446.5
2787,2018-03-12,AAPL,,,0.0,,181.72,-0.0,200.0,69.185,13837.0,36344.0,22507.0
2788,2018-03-12,GOOG,,,0.0,,1164.5,-0.0,10.0,915.39,9153.9,11645.0,2491.1000000000004
2789,2018-03-12,TSLA,,,0.0,,345.51,-0.0,55.0,199.77272727272728,10987.5,19003.05,8015.549999999999
2790,2018-03-13,TSLA,,,0.0,,341.84,-0.0,55.0,199.77272727272728,10987.5,18801.199999999997,7813.699999999997
2791,2018-03-13,AAPL,,,0.0,,179.97,-0.0,200.0,69.185,13837.0,35994.0,22157.0
2792,2018-03-13,GOOG,,,0.0,,1138.17,-0.0,10.0,915.39,9153.9,11381.7,2227.800000000001
2793,2018-03-14,GOOG,,,0.0,,1149.49,-0.0,10.0,915.39,9153.9,11494.9,2341.0
2794,2018-03-14,TSLA,,,0.0,,326.63,-0.0,55.0,199.77272727272728,10987.5,17964.65,6977.1500000000015
2795,2018-03-14,AAPL,,,0.0,,178.44,-0.0,200.0,69.185,13837.0,35688.0,21851.0
2796,2018-03-15,GOOG,,,0.0,,1149.58,-0.0,10.0,915.39,9153.9,11495.8,2341.8999999999996
2797,2018-03-15,TSLA,,,0.0,,325.6,-0.0,55.0,199.77272727272728,10987.5,17908.0,6920.5
2798,2018-03-15,AAPL,,,0.0,,178.65,-0.0,200.0,69.185,13837.0,35730.0,21893.0
2799,2018-03-16,GOOG,,,0.0,,1135.73,-0.0,10.0,915.39,9153.9,11357.3,2203.3999999999996
2800,2018-03-16,TSLA,,,0.0,,321.35,-0.0,55.0,199.77272727272728,10987.5,17674.25,6686.75
2801,2018-03-16,AAPL,,,0.0,,178.02,-0.0,200.0,69.185,13837.0,35604.0,21767.0
2802,2018-03-19,GOOG,,,0.0,,1099.82,-0.0,10.0,915.39,9153.9,10998.199999999999,1844.2999999999993
2803,2018-03-19,AAPL,,,0.0,,175.3,-0.0,200.0,69.185,13837.0,35060.0,21223.0
2804,2018-03-19,TSLA,,,0.0,,313.56,-0.0,55.0,199.77272727272728,10987.5,17245.8,6258.299999999999
2805,2018-03-20,GOOG,,,0.0,,1097.71,-0.0,10.0,915.39,9153.9,10977.1,1823.2000000000007
2806,2018-03-20,AAPL,,,0.0,,175.24,-0.0,200.0,69.185,13837.0,35048.0,21211.0
2807,2018-03-20,TSLA,,,0.0,,310.55,-0.0,55.0,199.77272727272728,10987.5,17080.25,6092.75
2808,2018-03-21,GOOG,,,0.0,,1090.88,-0.0,10.0,915.39,9153.9,10908.800000000001,1754.9000000000015
2809,2018-03-21,TSLA,,,0.0,,316.53,-0.0,55.0,199.77272727272728,10987.5,17409.149999999998,6421.649999999998
2810,2018-03-21,AAPL,,,0.0,,171.27,-0.0,200.0,69.185,13837.0,34254.0,20417.0
2811,2018-03-22,AAPL,,,0.0,,168.85,-0.0,200.0,69.185,13837.0,33770.0,19933.0
2812,2018-03-22,GOOG,,,0.0,,1049.08,-0.0,10.0,915.39,9153.9,10490.8,1336.8999999999996
2813,2018-03-22,TSLA,,,0.0,,309.1,-0.0,55.0,199.77272727272728,10987.5,17000.5,6013.0
2814,2018-03-23,GOOG,,,0.0,,1021.57,-0.0,10.0,915.39,9153.9,10215.7,1061.800000000001
2815,2018-03-23,TSLA,,,0.0,,301.54,-0.0,55.0,199.77272727272728,10987.5,16584.7,5597.200000000001
2816,2018-03-23,AAPL,,,0.0,,164.94,-0.0,200.0,69.185,13837.0,32988.0,19151.0
2817,2018-03-26,TSLA,,,0.0,,304.18,-0.0,55.0,199.77272727272728,10987.5,16729.9,5742.4000000000015
2818,2018-03-26,AAPL,,,0.0,,172.77,-0.0,200.0,69.185,13837.0,34554.0,20717.0
2819,2018-03-26,GOOG,,,0.0,,1053.21,-0.0,10.0,915.39,9153.9,10532.1,1378.2000000000007
2820,2018-03-27,TSLA,,,0.0,,279.18,-0.0,55.0,199.77272727272728,10987.5,15354.9,4367.4
2821,2018-03-27,AAPL,,,0.0,,168.34,-0.0,200.0,69.185,13837.0,33668.0,19831.0
2822,2018-03-27,GOOG,,,0.0,,1005.1,-0.0,10.0,915.39,9153.9,10051.0,897.1000000000004
2823,2018-03-28,AAPL,,,0.0,,166.48,-0.0,200.0,69.185,13837.0,33296.0,19459.0
2824,2018-03-28,TSLA,,,0.0,,257.78,-0.0,55.0,199.77272727272728,10987.5,14177.899999999998,3190.399999999998
2825,2018-03-28,GOOG,,,0.0,,1004.56,-0.0,10.0,915.39,9153.9,10045.599999999999,891.6999999999989
2826,2018-03-29,TSLA,,,0.0,,266.13,-0.0,55.0,199.77272727272728,10987.5,14637.15,3649.6499999999996
2827,2018-03-29,AAPL,,,0.0,,167.78,-0.0,200.0,69.185,13837.0,33556.0,19719.0
2828,2018-03-29,GOOG,,,0.0,,1031.79,-0.0,10.0,915.39,9153.9,10317.9,1164.0
2829,2018-04-02,TSLA,,,0.0,,252.48,-0.0,55.0,199.77272727272728,10987.5,13886.4,2898.8999999999996
2830,2018-04-02,GOOG,,,0.0,,1006.47,-0.0,10.0,915.39,9153.9,10064.7,910.8000000000011
2831,2018-04-02,AAPL,,,0.0,,166.68,-0.0,200.0,69.185,13837.0,33336.0,19499.0
2832,2018-04-03,TSLA,,,0.0,,267.53,-0.0,55.0,199.77272727272728,10987.5,14714.149999999998,3726.649999999998
2833,2018-04-03,AAPL,,,0.0,,168.39,-0.0,200.0,69.185,13837.0,33678.0,19841.0
2834,2018-04-03,GOOG,,,0.0,,1013.41,-0.0,10.0,915.39,9153.9,10134.1,980.2000000000007
2835,2018-04-04,AAPL,,,0.0,,171.61,-0.0,200.0,69.185,13837.0,34322.0,20485.0
2836,2018-04-04,TSLA,,,0.0,,286.94,-0.0,55.0,199.77272727272728,10987.5,15781.7,4794.200000000001
2837,2018-04-04,GOOG,,,0.0,,1025.14,-0.0,10.0,915.39,9153.9,10251.400000000001,1097.5000000000018
2838,2018-04-05,TSLA,,,0.0,,305.72,-0.0,55.0,199.77272727272728,10987.5,16814.600000000002,5827.100000000002
2839,2018-04-05,AAPL,,,0.0,,172.8,-0.0,200.0,69.185,13837.0,34560.0,20723.0
2840,2018-04-05,GOOG,,,0.0,,1027.81,-0.0,10.0,915.39,9153.9,10278.099999999999,1124.199999999999
2841,2018-04-06,TSLA,,,0.0,,299.3,-0.0,55.0,199.77272727272728,10987.5,16461.5,5474.0
2842,2018-04-06,AAPL,,,0.0,,168.38,-0.0,200.0,69.185,13837.0,33676.0,19839.0
2843,2018-04-06,GOOG,,,0.0,,1007.04,-0.0,10.0,915.39,9153.9,10070.4,916.5
2844,2018-04-09,TSLA,,,0.0,,289.66,-0.0,55.0,199.77272727272728,10987.5,15931.300000000001,4943.800000000001
2845,2018-04-09,GOOG,,,0.0,,1015.45,-0.0,10.0,915.39,9153.9,10154.5,1000.6000000000004
2846,2018-04-09,AAPL,,,0.0,,170.05,-0.0,200.0,69.185,13837.0,34010.0,20173.0
2847,2018-04-10,TSLA,,,0.0,,304.7,-0.0,55.0,199.77272727272728,10987.5,16758.5,5771.0
2848,2018-04-10,GOOG,,,0.0,,1031.64,-0.0,10.0,915.39,9153.9,10316.400000000001,1162.5000000000018
2849,2018-04-10,AAPL,,,0.0,,173.25,-0.0,200.0,69.185,13837.0,34650.0,20813.0
2850,2018-04-11,GOOG,,,0.0,,1019.97,-0.0,10.0,915.39,9153.9,10199.7,1045.800000000001
2851,2018-04-11,AAPL,,,0.0,,172.44,-0.0,200.0,69.185,13837.0,34488.0,20651.0
2852,2018-04-11,TSLA,,,0.0,,300.93,-0.0,55.0,199.77272727272728,10987.5,16551.15,5563.6500000000015
2853,2018-04-12,AAPL,,,0.0,,174.14,-0.0,200.0,69.185,13837.0,34828.0,20991.0
2854,2018-04-12,TSLA,,,0.0,,294.08,-0.0,55.0,199.77272727272728,10987.5,16174.4,5186.9
2855,2018-04-12,GOOG,,,0.0,,1032.51,-0.0,10.0,915.39,9153.9,10325.1,1171.2000000000007
2856,2018-04-13,GOOG,,,0.0,,1029.27,-0.0,10.0,915.39,9153.9,10292.7,1138.800000000001
2857,2018-04-13,AAPL,,,0.0,,174.73,-0.0,200.0,69.185,13837.0,34946.0,21109.0
2858,2018-04-13,TSLA,,,0.0,,300.34,-0.0,55.0,199.77272727272728,10987.5,16518.699999999997,5531.199999999997
2859,2018-04-16,GOOG,,,0.0,,1037.98,-0.0,10.0,915.39,9153.9,10379.8,1225.8999999999996
2860,2018-04-16,AAPL,,,0.0,,175.82,-0.0,200.0,69.185,13837.0,35164.0,21327.0
2861,2018-04-16,TSLA,,,0.0,,291.21,-0.0,55.0,199.77272727272728,10987.5,16016.55,5029.049999999999
2862,2018-04-17,GOOG,,,0.0,,1074.16,-0.0,10.0,915.39,9153.9,10741.6,1587.7000000000007
2863,2018-04-17,TSLA,,,0.0,,287.69,-0.0,55.0,199.77272727272728,10987.5,15822.95,4835.450000000001
2864,2018-04-17,AAPL,,,0.0,,178.24,-0.0,200.0,69.185,13837.0,35648.0,21811.0
2865,2018-04-18,TSLA,,,0.0,,293.35,-0.0,55.0,199.77272727272728,10987.5,16134.250000000002,5146.750000000002
2866,2018-04-18,GOOG,,,0.0,,1072.08,-0.0,10.0,915.39,9153.9,10720.8,1566.8999999999996
2867,2018-04-18,AAPL,,,0.0,,177.84,-0.0,200.0,69.185,13837.0,35568.0,21731.0
2868,2018-04-19,GOOG,,,0.0,,1087.7,-0.0,10.0,915.39,9153.9,10877.0,1723.1000000000004
2869,2018-04-19,AAPL,,,0.0,,172.8,-0.0,200.0,69.185,13837.0,34560.0,20723.0
2870,2018-04-19,TSLA,,,0.0,,300.08,-0.0,55.0,199.77272727272728,10987.5,16504.399999999998,5516.899999999998
2871,2018-04-20,AAPL,,,0.0,,165.72,-0.0,200.0,69.185,13837.0,33144.0,19307.0
2872,2018-04-20,TSLA,,,0.0,,290.24,-0.0,55.0,199.77272727272728,10987.5,15963.2,4975.700000000001
2873,2018-04-20,GOOG,,,0.0,,1072.96,-0.0,10.0,915.39,9153.9,10729.6,1575.7000000000007
2874,2018-04-23,GOOG,,,0.0,,1067.45,-0.0,10.0,915.39,9153.9,10674.5,1520.6000000000004
2875,2018-04-23,AAPL,,,0.0,,165.24,-0.0,200.0,69.185,13837.0,33048.0,19211.0
2876,2018-04-23,TSLA,,,0.0,,283.37,-0.0,55.0,199.77272727272728,10987.5,15585.35,4597.85
2877,2018-04-24,AAPL,,,0.0,,162.94,-0.0,200.0,69.185,13837.0,32588.0,18751.0
2878,2018-04-24,TSLA,,,0.0,,283.46,-0.0,55.0,199.77272727272728,10987.5,15590.3,4602.799999999999
2879,2018-04-24,GOOG,,,0.0,,1019.98,-0.0,10.0,915.39,9153.9,10199.8,1045.8999999999996
2880,2018-04-25,GOOG,,,0.0,,1021.18,-0.0,10.0,915.39,9153.9,10211.8,1057.8999999999996
2881,2018-04-25,TSLA,,,0.0,,280.69,-0.0,55.0,199.77272727272728,10987.5,15437.95,4450.450000000001
2882,2018-04-25,AAPL,,,0.0,,163.65,-0.0,200.0,69.185,13837.0,32730.0,18893.0
2883,2018-04-26,GOOG,,,0.0,,1040.04,-0.0,10.0,915.39,9153.9,10400.4,1246.5
2884,2018-04-26,TSLA,,,0.0,,285.48,-0.0,55.0,199.77272727272728,10987.5,15701.400000000001,4713.9000000000015
2885,2018-04-26,AAPL,,,0.0,,164.22,-0.0,200.0,69.185,13837.0,32844.0,19007.0
2886,2018-04-27,TSLA,,,0.0,,294.08,-0.0,55.0,199.77272727272728,10987.5,16174.4,5186.9
2887,2018-04-27,GOOG,,,0.0,,1030.05,-0.0,10.0,915.39,9153.9,10300.5,1146.6000000000004
2888,2018-04-27,AAPL,,,0.0,,162.32,-0.0,200.0,69.185,13837.0,32464.0,18627.0
2889,2018-04-30,GOOG,,,0.0,,1017.33,-0.0,10.0,915.39,9153.9,10173.300000000001,1019.4000000000015
2890,2018-04-30,AAPL,,,0.0,,165.26,-0.0,200.0,69.185,13837.0,33052.0,19215.0
2891,2018-04-30,TSLA,,,0.0,,293.9,-0.0,55.0,199.77272727272728,10987.5,16164.499999999998,5176.999999999998
2892,2018-05-01,AAPL,,,0.0,,169.1,-0.0,200.0,69.185,13837.0,33820.0,19983.0
2893,2018-05-01,TSLA,,,0.0,,299.92,-0.0,55.0,199.77272727272728,10987.5,16495.600000000002,5508.100000000002
2894,2018-05-01,GOOG,,,0.0,,1037.31,-0.0,10.0,915.39,9153.9,10373.099999999999,1219.199999999999
2895,2018-05-02,AAPL,,,0.0,,176.57,-0.0,200.0,69.185,13837.0,35314.0,21477.0
2896,2018-05-02,GOOG,,,0.0,,1024.38,-0.0,10.0,915.39,9153.9,10243.800000000001,1089.9000000000015
2897,2018-05-02,TSLA,,,0.0,,301.15,-0.0,55.0,199.77272727272728,10987.5,16563.25,5575.75
2898,2018-05-03,AAPL,,,0.0,,176.89,-0.0,200.0,69.185,13837.0,35378.0,21541.0
2899,2018-05-03,GOOG,,,0.0,,1023.72,-0.0,10.0,915.39,9153.9,10237.2,1083.300000000001
2900,2018-05-03,TSLA,,,0.0,,284.45,-0.0,55.0,199.77272727272728,10987.5,15644.75,4657.25
2901,2018-05-04,GOOG,,,0.0,,1048.21,-0.0,10.0,915.39,9153.9,10482.1,1328.2000000000007
2902,2018-05-04,AAPL,,,0.0,,183.83,-0.0,200.0,69.185,13837.0,36766.0,22929.0
2903,2018-05-04,TSLA,,,0.0,,294.09,-0.0,55.0,199.77272727272728,10987.5,16174.949999999999,5187.449999999999
2904,2018-05-07,TSLA,,,0.0,,302.77,-0.0,55.0,199.77272727272728,10987.5,16652.35,5664.8499999999985
2905,2018-05-07,AAPL,,,0.0,,185.16,-0.0,200.0,69.185,13837.0,37032.0,23195.0
2906,2018-05-07,GOOG,,,0.0,,1054.79,-0.0,10.0,915.39,9153.9,10547.9,1394.0
2907,2018-05-08,TSLA,,,0.0,,301.97,-0.0,55.0,199.77272727272728,10987.5,16608.350000000002,5620.850000000002
2908,2018-05-08,GOOG,,,0.0,,1053.91,-0.0,10.0,915.39,9153.9,10539.1,1385.2000000000007
2909,2018-05-08,AAPL,,,0.0,,186.05,-0.0,200.0,69.185,13837.0,37210.0,23373.0
2910,2018-05-09,TSLA,,,0.0,,306.85,-0.0,55.0,199.77272727272728,10987.5,16876.75,5889.25
2911,2018-05-09,GOOG,,,0.0,,1082.76,-0.0,10.0,915.39,9153.9,10827.6,1673.7000000000007
2912,2018-05-09,AAPL,,,0.0,,187.36,-0.0,200.0,69.185,13837.0,37472.0,23635.0
2913,2018-05-10,TSLA,,,0.0,,305.02,-0.0,55.0,199.77272727272728,10987.5,16776.1,5788.5999999999985
2914,2018-05-10,GOOG,,,0.0,,1097.57,-0.0,10.0,915.39,9153.9,10975.699999999999,1821.7999999999993
2915,2018-05-10,AAPL,,,0.0,,190.04,-0.0,200.0,69.185,13837.0,38008.0,24171.0
2916,2018-05-11,AAPL,,,0.0,,188.59,-0.0,200.0,69.185,13837.0,37718.0,23881.0
2917,2018-05-11,GOOG,,,0.0,,1098.26,-0.0,10.0,915.39,9153.9,10982.6,1828.7000000000007
2918,2018-05-11,TSLA,,,0.0,,301.06,-0.0,55.0,199.77272727272728,10987.5,16558.3,5570.799999999999
2919,2018-05-14,AAPL,,,0.0,,188.15,-0.0,200.0,69.185,13837.0,37630.0,23793.0
2920,2018-05-14,GOOG,,,0.0,,1100.2,-0.0,10.0,915.39,9153.9,11002.0,1848.1000000000004
2921,2018-05-14,TSLA,,,0.0,,291.97,-0.0,55.0,199.77272727272728,10987.5,16058.350000000002,5070.850000000002
2922,2018-05-15,AAPL,,,0.0,,186.44,-0.0,200.0,69.185,13837.0,37288.0,23451.0
2923,2018-05-15,TSLA,,,0.0,,284.18,-0.0,55.0,199.77272727272728,10987.5,15629.9,4642.4
2924,2018-05-15,GOOG,,,0.0,,1079.23,-0.0,10.0,915.39,9153.9,10792.3,1638.3999999999996
2925,2018-05-16,GOOG,,,0.0,,1081.77,-0.0,10.0,915.39,9153.9,10817.7,1663.800000000001
2926,2018-05-16,TSLA,,,0.0,,286.48,-0.0,55.0,199.77272727272728,10987.5,15756.400000000001,4768.9000000000015
2927,2018-05-16,AAPL,,,0.0,,188.18,-0.0,200.0,69.185,13837.0,37636.0,23799.0
2928,2018-05-17,GOOG,,,0.0,,1078.59,-0.0,10.0,915.39,9153.9,10785.9,1632.0
2929,2018-05-17,TSLA,,,0.0,,284.54,-0.0,55.0,199.77272727272728,10987.5,15649.7,4662.200000000001
2930,2018-05-17,AAPL,,,0.0,,186.99,-0.0,200.0,69.185,13837.0,37398.0,23561.0
2931,2018-05-18,TSLA,,,0.0,,276.82,-0.0,55.0,199.77272727272728,10987.5,15225.1,4237.6
2932,2018-05-18,AAPL,,,0.0,,186.31,-0.0,200.0,69.185,13837.0,37262.0,23425.0
2933,2018-05-18,GOOG,,,0.0,,1066.36,-0.0,10.0,915.39,9153.9,10663.599999999999,1509.699999999999
2934,2018-05-21,TSLA,,,0.0,,284.49,-0.0,55.0,199.77272727272728,10987.5,15646.95,4659.450000000001
2935,2018-05-21,GOOG,,,0.0,,1079.58,-0.0,10.0,915.39,9153.9,10795.8,1641.8999999999996
2936,2018-05-21,AAPL,,,0.0,,187.63,-0.0,200.0,69.185,13837.0,37526.0,23689.0
2937,2018-05-22,AAPL,,,0.0,,187.16,-0.0,200.0,69.185,13837.0,37432.0,23595.0
2938,2018-05-22,GOOG,,,0.0,,1069.73,-0.0,10.0,915.39,9153.9,10697.3,1543.3999999999996
2939,2018-05-22,TSLA,,,0.0,,275.01,-0.0,55.0,199.77272727272728,10987.5,15125.55,4138.049999999999
2940,2018-05-23,AAPL,,,0.0,,188.36,-0.0,200.0,69.185,13837.0,37672.0,23835.0
2941,2018-05-23,GOOG,,,0.0,,1079.69,-0.0,10.0,915.39,9153.9,10796.900000000001,1643.0000000000018
2942,2018-05-23,TSLA,,,0.0,,279.07,-0.0,55.0,199.77272727272728,10987.5,15348.85,4361.35
2943,2018-05-24,GOOG,,,0.0,,1079.24,-0.0,10.0,915.39,9153.9,10792.4,1638.5
2944,2018-05-24,AAPL,,,0.0,,188.15,-0.0,200.0,69.185,13837.0,37630.0,23793.0
2945,2018-05-24,TSLA,,,0.0,,277.85,-0.0,55.0,199.77272727272728,10987.5,15281.750000000002,4294.250000000002
2946,2018-05-25,TSLA,,,0.0,,278.85,-0.0,55.0,199.77272727272728,10987.5,15336.750000000002,4349.250000000002
2947,2018-05-25,GOOG,,,0.0,,1075.66,-0.0,10.0,915.39,9153.9,10756.6,1602.7000000000007
2948,2018-05-25,AAPL,,,0.0,,188.58,-0.0,200.0,69.185,13837.0,37716.0,23879.0
2949,2018-05-29,AAPL,,,0.0,,187.9,-0.0,200.0,69.185,13837.0,37580.0,23743.0
2950,2018-05-29,TSLA,,,0.0,,283.76,-0.0,55.0,199.77272727272728,10987.5,15606.8,4619.299999999999
2951,2018-05-29,GOOG,,,0.0,,1060.32,-0.0,10.0,915.39,9153.9,10603.199999999999,1449.2999999999993
2952,2018-05-30,TSLA,,,0.0,,291.72,-0.0,55.0,199.77272727272728,10987.5,16044.600000000002,5057.100000000002
2953,2018-05-30,GOOG,,,0.0,,1067.8,-0.0,10.0,915.39,9153.9,10678.0,1524.1000000000004
2954,2018-05-30,AAPL,,,0.0,,187.5,-0.0,200.0,69.185,13837.0,37500.0,23663.0
2955,2018-05-31,AAPL,,,0.0,,186.87,-0.0,200.0,69.185,13837.0,37374.0,23537.0
2956,2018-05-31,GOOG,,,0.0,,1084.99,-0.0,10.0,915.39,9153.9,10849.9,1696.0
2957,2018-05-31,TSLA,,,0.0,,284.73,-0.0,55.0,199.77272727272728,10987.5,15660.150000000001,4672.6500000000015
